timestamp,symbol,price,quantity
2025-07-13T13:57:16.011729,CARRARO,1570.18,92
2025-07-13T13:57:16.072767,ALBERTDAVD,1031.76,41
2025-07-13T13:57:16.135219,DENTA,1950.89,67
2025-07-13T13:57:16.198630,BHARATFORG,1851.06,33
2025-07-13T13:57:16.260394,AKSHARCHEM,1644.17,33
2025-07-13T13:57:16.322807,BHARTIHEXA,1751.04,66
2025-07-13T13:57:16.386103,AETHER,1768.08,80
2025-07-13T13:57:16.447136,CLEAN,1689.38,80
2025-07-13T13:57:16.508950,DIXON,1470.36,74
2025-07-13T13:57:16.569987,BBL,1313.44,40
2025-07-13T13:57:16.632069,BAJAJCON,1465.85,33
2025-07-13T13:57:16.694551,CONTROLPR,1359.93,34
2025-07-13T13:57:16.756924,DIXON,1470.38,65
2025-07-13T13:57:16.818756,ADL,1733.16,93
2025-07-13T13:57:16.880736,AKSHARCHEM,1644.0,33
2025-07-13T13:57:16.942610,ADSL,1003.95,56
2025-07-13T13:57:17.005324,CROMPTON,1521.65,57
2025-07-13T13:57:17.067513,ALKEM,1676.29,54
2025-07-13T13:57:17.129543,ALLDIGI,1911.73,29
2025-07-13T13:57:17.191960,ALIVUS,1817.15,47
2025-07-13T13:57:17.254057,CARBORUNIV,1084.82,61
2025-07-13T13:57:17.316763,BEPL,1782.12,92
2025-07-13T13:57:17.379329,DIGJAMLMTD,1366.99,43
2025-07-13T13:57:17.441047,ALICON,1915.12,2
2025-07-13T13:57:17.502821,BANCOINDIA,1842.15,92
2025-07-13T13:57:17.564975,CYBERTECH,1473.9,3
2025-07-13T13:57:17.627849,AKI,1075.89,87
2025-07-13T13:57:17.690699,AGI,1352.33,44
2025-07-13T13:57:17.753562,AIROLAM,1634.89,66
2025-07-13T13:57:17.814525,ASAHIINDIA,1315.46,30
2025-07-13T13:57:17.875977,BAJEL,1225.06,45
2025-07-13T13:57:17.938454,DEEPINDS,1439.56,84
2025-07-13T13:57:18.001105,ABCAPITAL,1132.12,29
2025-07-13T13:57:18.063209,DISHTV,1843.96,10
2025-07-13T13:57:18.125172,DELHIVERY,1122.63,79
2025-07-13T13:57:18.187877,ASKAUTOLTD,1320.93,54
2025-07-13T13:57:18.249945,CENTRUM,1257.66,34
2025-07-13T13:57:18.311818,BAGFILMS,1451.09,86
2025-07-13T13:57:18.374994,CRAFTSMAN,1108.24,64
2025-07-13T13:57:18.436403,BANDHANBNK,1184.74,18
2025-07-13T13:57:18.498659,DIAMONDYD,1167.41,62
2025-07-13T13:57:18.561896,AJAXENGG,1214.77,71
2025-07-13T13:57:18.623759,ATGL,1641.9,54
2025-07-13T13:57:18.685831,ALBERTDAVD,1031.37,74
2025-07-13T13:57:18.747660,ACUTAAS,1885.46,30
2025-07-13T13:57:18.810033,COMSYN,1079.53,61
2025-07-13T13:57:18.872668,AGSTRA,1679.63,16
2025-07-13T13:57:18.936332,DALMIASUG,1676.31,3
2025-07-13T13:57:18.998779,CIPLA,1626.44,44
2025-07-13T13:57:19.060990,AXITA,1789.56,76
2025-07-13T13:57:19.124029,AARON,1693.78,14
2025-07-13T13:57:19.185921,ANUHPHR,1425.89,38
2025-07-13T13:57:19.248181,ASIANTILES,1994.74,32
2025-07-13T13:57:19.310277,AGARIND,1005.66,35
2025-07-13T13:57:19.371927,ANUHPHR,1425.39,20
2025-07-13T13:57:19.435844,CAPTRUST,1530.65,48
2025-07-13T13:57:19.497945,CGPOWER,1836.84,76
2025-07-13T13:57:19.559788,ALPA,1464.88,13
2025-07-13T13:57:19.622125,CUBEXTUB,1493.9,62
2025-07-13T13:57:19.684884,ACUTAAS,1885.41,69
2025-07-13T13:57:19.745727,BALKRISIND,1936.75,17
2025-07-13T13:57:19.807845,BIOFILCHEM,1710.11,81
2025-07-13T13:57:19.870549,ALMONDZ,1746.28,99
2025-07-13T13:57:19.931911,AVALON,1825.11,65
2025-07-13T13:57:19.994446,360ONE,1499.53,34
2025-07-13T13:57:20.056983,DALMIASUG,1676.32,83
2025-07-13T13:57:20.119206,AJOONI,1085.46,73
2025-07-13T13:57:20.181126,ALKEM,1676.69,23
2025-07-13T13:57:20.243636,ACUTAAS,1885.04,15
2025-07-13T13:57:20.305382,BHARTIARTL,1234.31,97
2025-07-13T13:57:20.367380,APCL,1691.56,100
2025-07-13T13:57:20.428809,ANGELONE,1726.38,28
2025-07-13T13:57:20.489462,BALRAMCHIN,1918.1,8
2025-07-13T13:57:20.552639,AURIONPRO,1367.08,27
2025-07-13T13:57:20.614748,ABB,1920.18,13
2025-07-13T13:57:20.676273,ADVANIHOTR,1555.19,69
2025-07-13T13:57:20.739561,ANTGRAPHIC,1056.02,54
2025-07-13T13:57:20.800764,ACL,1885.4,82
2025-07-13T13:57:20.862582,ATLANTAA,1333.08,45
2025-07-13T13:57:20.924509,ALICON,1914.81,48
2025-07-13T13:57:20.985293,AGI,1351.9,86
2025-07-13T13:57:21.047908,BALAJEE,1290.8,93
2025-07-13T13:57:21.109700,CCCL,1987.24,27
2025-07-13T13:57:21.171706,CINEVISTA,1094.4,49
2025-07-13T13:57:21.233811,AKZOINDIA,1085.98,61
2025-07-13T13:57:21.294600,ALMONDZ,1746.78,12
2025-07-13T13:57:21.356551,AVALON,1824.96,37
2025-07-13T13:57:21.418916,BRIGADE,1037.21,92
2025-07-13T13:57:21.479545,DCAL,1055.2,72
2025-07-13T13:57:21.542577,BATAINDIA,1857.16,88
2025-07-13T13:57:21.605133,DIGISPICE,1611.69,98
2025-07-13T13:57:21.667479,BEDMUTHA,1060.81,43
2025-07-13T13:57:21.729115,CHALET,1893.07,35
2025-07-13T13:57:21.790534,DHANI,1825.43,44
2025-07-13T13:57:21.852396,BASML,1707.82,58
2025-07-13T13:57:21.913784,BFUTILITIE,1559.72,54
2025-07-13T13:57:21.975742,APOLSINHOT,1436.89,61
2025-07-13T13:57:22.036757,AKI,1075.92,39
2025-07-13T13:57:22.098863,DIXON,1470.88,18
2025-07-13T13:57:22.160357,ARCHIES,1708.22,92
2025-07-13T13:57:22.221204,BAJAJHIND,1949.71,53
2025-07-13T13:57:22.282114,CEATLTD,1099.84,91
2025-07-13T13:57:22.343995,ALMONDZ,1747.1,14
2025-07-13T13:57:22.406824,CROWN,1041.81,72
2025-07-13T13:57:22.468262,AARTECH,1963.76,75
2025-07-13T13:57:22.530116,AWHCL,1310.51,14
2025-07-13T13:57:22.591701,DCMSHRIRAM,1484.0,95
2025-07-13T13:57:22.653573,CRAFTSMAN,1108.42,39
2025-07-13T13:57:22.715301,ARISINFRA,1415.4,21
2025-07-13T13:57:22.776817,BIOCON,1457.33,26
2025-07-13T13:57:22.840002,ABREL,1728.06,70
2025-07-13T13:57:22.900798,AXITA,1789.43,73
2025-07-13T13:57:22.962792,BLBLIMITED,1293.37,92
2025-07-13T13:57:23.024412,AKSHOPTFBR,1133.22,84
2025-07-13T13:57:23.086264,BOROSCI,1036.44,30
2025-07-13T13:57:23.147717,DCAL,1055.6,18
2025-07-13T13:57:23.211254,BBTCL,1830.04,30
2025-07-13T13:57:23.273756,AROGRANITE,1143.12,40
2025-07-13T13:57:23.335988,BHARATGEAR,1576.51,47
2025-07-13T13:57:23.397845,BHARATFORG,1851.25,35
2025-07-13T13:57:23.459227,ANANTRAJ,1456.61,15
2025-07-13T13:57:23.520710,BALKRISHNA,1781.43,97
2025-07-13T13:57:23.581844,BOMDYEING,1722.34,62
2025-07-13T13:57:23.643580,DCMSHRIRAM,1484.42,69
2025-07-13T13:57:23.705085,AMJLAND,1657.68,69
2025-07-13T13:57:23.767371,BIKAJI,1004.5,28
2025-07-13T13:57:23.829208,CENTENKA,1655.01,2
2025-07-13T13:57:23.890662,BEDMUTHA,1060.69,87
2025-07-13T13:57:23.952218,BPCL,1826.2,23
2025-07-13T13:57:24.014119,AMBUJACEM,1816.44,100
2025-07-13T13:57:24.076405,ALKYLAMINE,1573.9,40
2025-07-13T13:57:24.139051,BOHRAIND,1308.45,86
2025-07-13T13:57:24.201299,DHARMAJ,1268.47,82
2025-07-13T13:57:24.262566,ASHOKLEY,1899.61,52
2025-07-13T13:57:24.324701,BRNL,1451.42,81
2025-07-13T13:57:24.387197,ADANIPOWER,1717.44,31
2025-07-13T13:57:24.448924,CASTROLIND,1655.86,44
2025-07-13T13:57:24.511025,CONSOFINVT,1361.13,19
2025-07-13T13:57:24.573164,CROWN,1042.2,66
2025-07-13T13:57:24.634906,BIRLACORPN,1374.59,79
2025-07-13T13:57:24.697534,BORANA,1925.05,97
2025-07-13T13:57:24.760584,CRAFTSMAN,1108.44,37
2025-07-13T13:57:24.822617,DELTAMAGNT,1352.96,30
2025-07-13T13:57:24.884626,DELPHIFX,1616.7,86
2025-07-13T13:57:24.946385,BOSCHLTD,1655.02,68
2025-07-13T13:57:25.008938,BORORENEW,1640.62,83
2025-07-13T13:57:25.070270,ASIANENE,1774.68,39
2025-07-13T13:57:25.132617,BDL,1775.03,5
2025-07-13T13:57:25.194297,DHUNINV,1644.13,92
2025-07-13T13:57:25.256395,AVALON,1825.17,10
2025-07-13T13:57:25.317811,ACCURACY,1756.66,11
2025-07-13T13:57:25.379031,BVCL,1936.17,74
2025-07-13T13:57:25.440504,ACCURACY,1756.86,82
2025-07-13T13:57:25.502735,AXISCADES,1144.44,27
2025-07-13T13:57:25.564874,AVALON,1824.68,54
2025-07-13T13:57:25.626864,AAREYDRUGS,1570.8,52
2025-07-13T13:57:25.689791,BALPHARMA,1671.33,53
2025-07-13T13:57:25.751004,DEVIT,1631.28,40
2025-07-13T13:57:25.812833,BALAXI,1032.91,14
2025-07-13T13:57:25.874856,AXISBANK,1951.11,95
2025-07-13T13:57:25.937768,DCXINDIA,1391.54,53
2025-07-13T13:57:25.999937,BLAL,1992.26,20
2025-07-13T13:57:26.063003,CSLFINANCE,1972.49,15
2025-07-13T13:57:26.123610,BEPL,1782.29,91
2025-07-13T13:57:26.184733,DHAMPURSUG,1062.99,82
2025-07-13T13:57:26.246770,ARIHANTSUP,1960.28,99
2025-07-13T13:57:26.308249,BAJEL,1225.36,13
2025-07-13T13:57:26.370617,ABSLAMC,1443.6,23
2025-07-13T13:57:26.432444,ABB,1920.13,62
2025-07-13T13:57:26.494708,ATLASCYCLE,1953.22,79
2025-07-13T13:57:26.556691,AMBICAAGAR,1286.74,95
2025-07-13T13:57:26.617839,BSOFT,1934.46,27
2025-07-13T13:57:26.679579,DCM,1496.57,97
2025-07-13T13:57:26.740883,ALOKINDS,1708.48,68
2025-07-13T13:57:26.804300,AZAD,1349.0,36
2025-07-13T13:57:26.865657,AGRITECH,1355.83,7
2025-07-13T13:57:26.927645,ACC,1905.81,21
2025-07-13T13:57:26.990900,DCMNVL,1301.42,82
2025-07-13T13:57:27.053594,AAREYDRUGS,1570.35,63
2025-07-13T13:57:27.115202,AARVI,1383.53,50
2025-07-13T13:57:27.177545,ALIVUS,1816.77,84
2025-07-13T13:57:27.239017,AVROIND,1962.42,23
2025-07-13T13:57:27.300057,AFFLE,1893.34,38
2025-07-13T13:57:27.363837,CHALET,1893.32,100
2025-07-13T13:57:27.426484,DCBBANK,1861.33,15
2025-07-13T13:57:27.489097,CEREBRAINT,1808.08,87
2025-07-13T13:57:27.550753,DHARMAJ,1268.27,54
2025-07-13T13:57:27.613332,BSE,1546.66,28
2025-07-13T13:57:27.676202,APTECHT,1467.17,96
2025-07-13T13:57:27.738974,ASTERDM,1067.07,31
2025-07-13T13:57:27.801925,CYIENTDLM,1360.79,56
2025-07-13T13:57:27.864533,ANDHRSUGAR,1510.85,39
2025-07-13T13:57:27.926541,BFINVEST,1529.8,25
2025-07-13T13:57:27.988828,ARE&M,1630.54,1
2025-07-13T13:57:28.050104,ARCHIDPLY,1036.06,59
2025-07-13T13:57:28.112797,AMBICAAGAR,1286.96,22
2025-07-13T13:57:28.174866,BOMDYEING,1722.3,5
2025-07-13T13:57:28.236945,BAJAJHFL,1444.96,55
2025-07-13T13:57:28.301069,BLACKBUCK,1225.7,79
2025-07-13T13:57:28.363041,DALMIASUG,1676.55,47
2025-07-13T13:57:28.424161,ASTRAL,1398.26,100
2025-07-13T13:57:28.484663,BAJAJCON,1465.74,4
2025-07-13T13:57:28.546703,CROWN,1042.24,95
2025-07-13T13:57:28.608426,CARTRADE,1712.98,52
2025-07-13T13:57:28.676295,DIGISPICE,1612.01,81
2025-07-13T13:57:28.732287,BBTC,1308.13,97
2025-07-13T13:57:28.794157,AKUMS,1652.11,99
2025-07-13T13:57:28.855802,AROGRANITE,1142.66,36
2025-07-13T13:57:28.917315,AARVEEDEN,1292.74,73
2025-07-13T13:57:28.979015,AKG,1311.71,45
2025-07-13T13:57:29.041730,DAMCAPITAL,1917.01,60
2025-07-13T13:57:29.104505,AETHER,1768.09,17
2025-07-13T13:57:29.165660,DIGITIDE,1347.31,15
2025-07-13T13:57:29.227729,CEREBRAINT,1808.11,75
2025-07-13T13:57:29.290152,AVL,1993.5,83
2025-07-13T13:57:29.352215,CENTRALBK,1688.54,64
2025-07-13T13:57:29.414811,ADL,1732.83,27
2025-07-13T13:57:29.476582,BBTCL,1829.56,98
2025-07-13T13:57:29.538478,ASHOKAMET,1654.87,11
2025-07-13T13:57:29.602048,ASKAUTOLTD,1320.91,50
2025-07-13T13:57:29.663391,CHENNPETRO,1205.2,31
2025-07-13T13:57:29.725172,ANDHRSUGAR,1510.97,15
2025-07-13T13:57:29.786063,BLBLIMITED,1293.53,7
2025-07-13T13:57:29.847899,CEIGALL,1899.19,21
2025-07-13T13:57:29.909597,ASIANTILES,1994.74,66
2025-07-13T13:57:29.971741,AARVEEDEN,1292.41,36
2025-07-13T13:57:30.033456,CHALET,1893.54,77
2025-07-13T13:57:30.095453,ALMONDZ,1746.86,64
2025-07-13T13:57:30.156285,AVADHSUGAR,1712.84,58
2025-07-13T13:57:30.218972,CEIGALL,1898.85,93
2025-07-13T13:57:30.282484,ALICON,1915.27,58
2025-07-13T13:57:30.345760,DEVIT,1631.11,43
2025-07-13T13:57:30.407748,BHARTIHEXA,1751.51,36
2025-07-13T13:57:30.470483,AETHER,1767.81,92
2025-07-13T13:57:30.531586,20MICRONS,1064.9,54
2025-07-13T13:57:30.592881,AMBIKCO,1113.93,40
2025-07-13T13:57:30.653632,BFUTILITIE,1560.06,87
2025-07-13T13:57:30.715661,BEML,1279.59,95
2025-07-13T13:57:30.778133,DEEPINDS,1440.01,47
2025-07-13T13:57:30.840850,BORANA,1924.68,100
2025-07-13T13:57:30.901808,CMSINFO,1110.4,28
2025-07-13T13:57:30.964688,ABINFRA,1537.69,87
2025-07-13T13:57:31.026151,ADANIPOWER,1717.61,13
2025-07-13T13:57:31.087792,DNAMEDIA,1121.6,46
2025-07-13T13:57:31.151138,BHANDARI,1603.26,24
2025-07-13T13:57:31.213103,ADSL,1003.96,91
2025-07-13T13:57:31.274968,BALRAMCHIN,1917.69,25
2025-07-13T13:57:31.335757,ARIHANTCAP,1551.47,89
2025-07-13T13:57:31.398615,CYBERTECH,1473.85,69
2025-07-13T13:57:31.461941,APEX,1537.29,61
2025-07-13T13:57:31.524523,ATULAUTO,1808.41,4
2025-07-13T13:57:31.585511,3IINFOLTD,1908.0,60
2025-07-13T13:57:31.648116,ARSSINFRA,1354.88,35
2025-07-13T13:57:31.710432,BLUECOAST,1797.18,12
2025-07-13T13:57:31.773450,ABB,1920.13,20
2025-07-13T13:57:31.835169,BANARBEADS,1292.59,88
2025-07-13T13:57:31.896736,BELRISE,1097.77,32
2025-07-13T13:57:31.958041,BBL,1313.08,31
2025-07-13T13:57:32.020060,BLACKBUCK,1225.6,85
2025-07-13T13:57:32.081491,BGRENERGY,1475.57,9
2025-07-13T13:57:32.142456,DBL,1292.73,42
2025-07-13T13:57:32.205505,DJML,1071.65,12
2025-07-13T13:57:32.267633,ASHOKLEY,1900.06,57
2025-07-13T13:57:32.329899,ASTRAL,1398.48,51
2025-07-13T13:57:32.391508,DODLA,1474.13,70
2025-07-13T13:57:32.452550,ANTGRAPHIC,1056.05,66
2025-07-13T13:57:32.514641,AAATECH,1654.19,1
2025-07-13T13:57:32.576829,COMSYN,1079.72,79
2025-07-13T13:57:32.638487,BBTC,1308.54,38
2025-07-13T13:57:32.701154,CHOLAFIN,1218.4,70
2025-07-13T13:57:32.763865,BHANDARI,1602.87,62
2025-07-13T13:57:32.825925,ANDHRSUGAR,1511.37,1
2025-07-13T13:57:32.889132,BALKRISHNA,1781.63,90
2025-07-13T13:57:32.950795,BALPHARMA,1671.38,68
2025-07-13T13:57:33.014512,DIVGIITTS,1933.13,99
2025-07-13T13:57:33.076715,BHAGYANGR,1661.48,88
2025-07-13T13:57:33.139563,APOLLOPIPE,1788.94,86
2025-07-13T13:57:33.201435,ALIVUS,1817.24,88
2025-07-13T13:57:33.264169,CEIGALL,1898.86,81
2025-07-13T13:57:33.325976,BSOFT,1934.49,69
2025-07-13T13:57:33.388102,AARON,1693.96,95
2025-07-13T13:57:33.449168,BHARATSE,1013.14,98
2025-07-13T13:57:33.511606,AAATECH,1653.86,34
2025-07-13T13:57:33.573171,ARTEMISMED,1080.13,59
2025-07-13T13:57:33.634963,ADVENZYMES,1004.47,84
2025-07-13T13:57:33.697123,CENTUM,1695.28,43
2025-07-13T13:57:33.758376,BCLIND,1566.02,10
2025-07-13T13:57:33.819619,BOHRAIND,1308.88,54
2025-07-13T13:57:33.881021,ACCELYA,1882.2,23
2025-07-13T13:57:33.941931,ATGL,1641.46,12
2025-07-13T13:57:34.003460,DIACABS,1907.64,75
2025-07-13T13:57:34.065881,AWHCL,1310.02,100
2025-07-13T13:57:34.128537,DCXINDIA,1391.64,47
2025-07-13T13:57:34.190229,DEVIT,1630.64,70
2025-07-13T13:57:34.251415,ANSALAPI,1325.21,9
2025-07-13T13:57:34.313206,AARON,1694.33,88
2025-07-13T13:57:34.375775,BLUESTARCO,1522.05,55
2025-07-13T13:57:34.437745,BOROLTD,1511.74,51
2025-07-13T13:57:34.500368,ASTRON,1095.97,86
2025-07-13T13:57:34.561884,AFCONS,2000.21,1
2025-07-13T13:57:34.623924,BLBLIMITED,1293.74,89
2025-07-13T13:57:34.674883,ACE,1093.63,7
2025-07-13T13:57:34.736444,AVONMORE,1773.95,84
2025-07-13T13:57:34.798691,BELRISE,1098.02,16
2025-07-13T13:57:34.860829,COSMOFIRST,1551.25,70
2025-07-13T13:57:34.923356,AZAD,1349.07,11
2025-07-13T13:57:34.986302,ANIKINDS,1731.04,37
2025-07-13T13:57:35.048844,COFORGE,1956.02,43
2025-07-13T13:57:35.110741,CENTUM,1695.74,69
2025-07-13T13:57:35.172540,CARBORUNIV,1085.12,31
2025-07-13T13:57:35.234504,ALLDIGI,1911.78,82
2025-07-13T13:57:35.296522,ACL,1885.3,24
2025-07-13T13:57:35.358819,ADOR,1017.73,70
2025-07-13T13:57:35.420810,BVCL,1936.52,56
2025-07-13T13:57:35.483135,CELLO,1094.58,51
2025-07-13T13:57:35.544019,ASAL,1839.95,44
2025-07-13T13:57:35.605316,CAMPUS,1246.8,94
2025-07-13T13:57:35.667466,BFINVEST,1530.01,74
2025-07-13T13:57:35.729515,DNAMEDIA,1121.81,36
2025-07-13T13:57:35.792699,BANCOINDIA,1842.46,43
2025-07-13T13:57:35.854794,BIRLAMONEY,1338.53,94
2025-07-13T13:57:35.917260,CESC,1467.19,53
2025-07-13T13:57:35.979133,BAJFINANCE,1985.35,98
2025-07-13T13:57:36.040547,CHEMPLASTS,1962.55,31
2025-07-13T13:57:36.104022,APARINDS,1814.72,81
2025-07-13T13:57:36.166039,BAJFINANCE,1985.73,78
2025-07-13T13:57:36.227231,DCMFINSERV,1643.82,82
2025-07-13T13:57:36.288904,BBL,1313.5,82
2025-07-13T13:57:36.351534,BTML,1046.02,28
2025-07-13T13:57:36.414815,BIGBLOC,1359.32,72
2025-07-13T13:57:36.477279,DISHTV,1844.14,18
2025-07-13T13:57:36.540836,AZAD,1349.16,42
2025-07-13T13:57:36.602717,ADVANIHOTR,1555.61,91
2025-07-13T13:57:36.665815,AGRITECH,1356.08,24
2025-07-13T13:57:36.728454,DIGJAMLMTD,1367.22,75
2025-07-13T13:57:36.790397,ARISINFRA,1415.39,16
2025-07-13T13:57:36.853844,APTECHT,1467.45,3
2025-07-13T13:57:36.915686,ASHOKAMET,1654.61,22
2025-07-13T13:57:36.978704,APCOTEXIND,1530.11,37
2025-07-13T13:57:37.040715,ARIHANTSUP,1959.86,18
2025-07-13T13:57:37.103085,CMSINFO,1110.9,38
2025-07-13T13:57:37.165306,BHANDARI,1602.85,84
2025-07-13T13:57:37.227351,BLBLIMITED,1293.4,18
2025-07-13T13:57:37.288770,DIFFNKG,1024.35,80
2025-07-13T13:57:37.349870,DGCONTENT,1656.74,62
2025-07-13T13:57:37.411887,ANGELONE,1726.73,53
2025-07-13T13:57:37.473963,BAGFILMS,1451.54,49
2025-07-13T13:57:37.536229,DATAMATICS,1719.22,84
2025-07-13T13:57:37.599084,CERA,1362.32,81
2025-07-13T13:57:37.662283,AVONMORE,1774.1,10
2025-07-13T13:57:37.724662,ADVENZYMES,1004.73,66
2025-07-13T13:57:37.786691,ARE&M,1630.61,70
2025-07-13T13:57:37.848370,AVONMORE,1774.42,29
2025-07-13T13:57:37.910476,ARKADE,1881.97,97
2025-07-13T13:57:37.972380,ASAHIINDIA,1315.28,67
2025-07-13T13:57:38.036024,ABCAPITAL,1131.76,79
2025-07-13T13:57:38.098617,A2ZINFRA,1968.66,34
2025-07-13T13:57:38.161215,BECTORFOOD,1838.93,77
2025-07-13T13:57:38.223223,DODLA,1474.53,15
2025-07-13T13:57:38.285799,BALAMINES,1658.18,57
2025-07-13T13:57:38.347289,BODALCHEM,1758.36,79
2025-07-13T13:57:38.409137,AKSHARCHEM,1644.01,89
2025-07-13T13:57:38.471975,CAPTRUST,1530.85,42
2025-07-13T13:57:38.534110,AMDIND,1719.38,33
2025-07-13T13:57:38.597721,COMSYN,1079.89,58
2025-07-13T13:57:38.659840,CHEMCON,1290.89,38
2025-07-13T13:57:38.723478,BHANDARI,1603.19,42
2025-07-13T13:57:38.801296,BHAGERIA,1126.94,87
2025-07-13T13:57:38.863593,CAPITALSFB,1922.74,45
2025-07-13T13:57:38.926840,ASAL,1839.63,1
2025-07-13T13:57:38.988377,ASTRAZEN,1766.3,48
2025-07-13T13:57:39.050608,BAJAJ-AUTO,1102.13,44
2025-07-13T13:57:39.113706,BLUESTARCO,1522.08,15
2025-07-13T13:57:39.175230,5PAISA,1942.7,2
2025-07-13T13:57:39.237103,ASTRON,1096.22,38
2025-07-13T13:57:39.299298,DENTA,1950.68,27
2025-07-13T13:57:39.361183,CREATIVE,1046.82,61
2025-07-13T13:57:39.422786,BIRLACORPN,1374.28,1
2025-07-13T13:57:39.485849,3IINFOLTD,1908.01,82
2025-07-13T13:57:39.548486,3IINFOLTD,1908.14,10
2025-07-13T13:57:39.610921,BANARISUG,1246.53,28
2025-07-13T13:57:39.672857,CAPTRUST,1530.97,17
2025-07-13T13:57:39.734753,BLBLIMITED,1292.92,37
2025-07-13T13:57:39.798094,3PLAND,1914.62,58
2025-07-13T13:57:39.861481,AGARIND,1005.39,50
2025-07-13T13:57:39.922747,BBL,1313.33,72
2025-07-13T13:57:39.983717,AUTOIND,1476.64,50
2025-07-13T13:57:40.046931,BALAJITELE,1032.83,19
2025-07-13T13:57:40.108858,AWL,1414.0,26
2025-07-13T13:57:40.170653,ADFFOODS,1898.45,75
2025-07-13T13:57:40.232815,BFUTILITIE,1559.74,69
2025-07-13T13:57:40.296613,CUB,1035.92,46
2025-07-13T13:57:40.358660,AAVAS,1781.14,9
2025-07-13T13:57:40.421598,CRIZAC,1523.67,6
2025-07-13T13:57:40.483433,CAPLIPOINT,1101.4,99
2025-07-13T13:57:40.545828,COMSYN,1079.58,66
2025-07-13T13:57:40.608280,BPL,1821.71,93
2025-07-13T13:57:40.671187,BANG,1632.27,18
2025-07-13T13:57:40.732748,ASTRAL,1398.51,34
2025-07-13T13:57:40.795832,DJML,1071.74,12
2025-07-13T13:57:40.857241,DODLA,1474.58,23
2025-07-13T13:57:40.918403,BANSWRAS,1115.67,13
2025-07-13T13:57:40.980437,BANCOINDIA,1842.66,78
2025-07-13T13:57:41.042789,CALSOFT,1338.19,32
2025-07-13T13:57:41.105455,DEEPAKFERT,1757.28,80
2025-07-13T13:57:41.167311,ADFFOODS,1898.68,56
2025-07-13T13:57:41.229393,CORALFINAC,1996.16,90
2025-07-13T13:57:41.290679,CEWATER,1646.05,32
2025-07-13T13:57:41.352952,BECTORFOOD,1838.7,48
2025-07-13T13:57:41.414674,CLEAN,1689.41,54
2025-07-13T13:57:41.476732,AHLEAST,1256.52,56
2025-07-13T13:57:41.538468,CARTRADE,1713.36,97
2025-07-13T13:57:41.600405,APLLTD,1831.69,74
2025-07-13T13:57:41.663166,BROOKS,1075.1,86
2025-07-13T13:57:41.725065,ASIANHOTNR,1238.95,63
2025-07-13T13:57:41.786671,ATULAUTO,1808.37,94
2025-07-13T13:57:41.849980,ACLGATI,1459.57,93
2025-07-13T13:57:41.911831,BAJAJ-AUTO,1102.19,60
2025-07-13T13:57:41.973404,BIGBLOC,1359.45,19
2025-07-13T13:57:42.035117,AAREYDRUGS,1570.55,93
2025-07-13T13:57:42.096453,CARYSIL,1637.5,67
2025-07-13T13:57:42.158628,CCL,1724.73,29
2025-07-13T13:57:42.220318,DJML,1072.22,93
2025-07-13T13:57:42.282020,BAJAJFINSV,1469.66,27
2025-07-13T13:57:42.344109,AKASH,1593.94,45
2025-07-13T13:57:42.406990,CUB,1035.52,42
2025-07-13T13:57:42.468841,DODLA,1474.16,36
2025-07-13T13:57:42.530797,AGRITECH,1355.88,25
2025-07-13T13:57:42.593070,CYIENTDLM,1361.15,41
2025-07-13T13:57:42.654075,DCMSHRIRAM,1484.3,45
2025-07-13T13:57:42.715353,APOLLOHOSP,1601.2,50
2025-07-13T13:57:42.777070,BAJAJHLDNG,1060.45,71
2025-07-13T13:57:42.840060,ASPINWALL,1361.02,56
2025-07-13T13:57:42.902762,BANSWRAS,1115.73,88
2025-07-13T13:57:42.965220,BAJAJFINSV,1469.44,44
2025-07-13T13:57:43.027834,BALRAMCHIN,1918.04,87
2025-07-13T13:57:43.090225,ARCHIDPLY,1036.55,23
2025-07-13T13:57:43.151884,BHARATGEAR,1576.17,24
2025-07-13T13:57:43.214027,AVROIND,1962.11,72
2025-07-13T13:57:43.276114,ASIANPAINT,1624.73,51
2025-07-13T13:57:43.338209,ALPHAGEO,1628.08,30
2025-07-13T13:57:43.399432,AKG,1311.99,57
2025-07-13T13:57:43.461369,CUMMINSIND,1584.48,10
2025-07-13T13:57:43.523221,ADVANIHOTR,1555.17,97
2025-07-13T13:57:43.585843,ACCURACY,1757.21,63
2025-07-13T13:57:43.647721,ABINFRA,1537.58,12
2025-07-13T13:57:43.710366,AXISBANK,1950.66,48
2025-07-13T13:57:43.772468,CAMPUS,1247.13,85
2025-07-13T13:57:43.834016,ACE,1093.88,95
2025-07-13T13:57:43.896027,ARIHANTCAP,1551.19,44
2025-07-13T13:57:43.956882,BAJAJHCARE,1082.31,78
2025-07-13T13:57:44.019327,ASHOKAMET,1654.46,4
2025-07-13T13:57:44.081931,CESC,1467.28,6
2025-07-13T13:57:44.144157,DBCORP,1661.38,12
2025-07-13T13:57:44.207486,BRITANNIA,1169.69,70
2025-07-13T13:57:44.270477,DAMODARIND,1784.61,34
2025-07-13T13:57:44.331984,ALBERTDAVD,1031.19,87
2025-07-13T13:57:44.394353,ANANTRAJ,1456.53,66
2025-07-13T13:57:44.457151,CSLFINANCE,1972.71,49
2025-07-13T13:57:44.518508,APTUS,1709.46,32
2025-07-13T13:57:44.581035,DDEVPLSTIK,1191.38,85
